ID,SpellVisualID
250530,2641
250531,7448
250532,7458
250533,58
250534,7261
250535,7261
250536,7000
250537,277
250538,5923
250539,263
250540,4202
250541,241
250542,7405
250543,7405
250544,7405
250545,7405
250546,32
250547,4059
250548,51
250549,128
250550,222
250551,86
250552,2641
250553,2641
250554,4259
250555,343
250556,222
250557,7515
250558,5539
250559,634
250560,7405
250561,259
250562,19
250563,682
250564,7401
250565,7403
250566,7402
250567,128
250568,135
250569,135
250570,398
250571,7513
250572,671
250573,161
250574,7405
250575,7405
250576,51
250577,3881
250578,222
250579,3180
250580,3881
250581,1946
250582,7388
250584,58
250586,340
250587,247
250588,222
250589,194
250590,7482
250591,107
250592,107
250593,219
250594,749
250595,7585
250596,7435
250597,7435
250598,7493
250599,346
250600,1283
250601,135
250602,222
250603,201
250604,788
250605,3839
250606,336
250607,4325
250608,2741
250609,703
250610,7501
250611,7502
250612,7435
250613,92
250614,222
250615,2641
250616,556
250617,395
250618,395
250619,255
250620,222
250621,222
250622,222
250623,222
250624,4346
250625,3881
250626,222
250627,222
250628,6359
250629,633
250630,5499
250631,5499
250632,5499
250633,90
250634,57
250635,41
250636,192
250637,263
250638,263
250639,263
250640,277
250641,336
250642,7448
250643,7448
250644,222
250645,71
250646,7423
250647,7443
250648,7408
250649,107
250650,222
250651,263
250652,263
250653,7261
250654,7493
250655,7448
250656,633
250657,7449
250658,7477
250659,395
250660,395
250661,263
250662,263
250663,2641
250664,7448
250665,222
250666,222
250667,222
250668,808
250669,7472
250670,4439
250671,222
250672,519
250673,681
250674,1583
250675,7493
250676,7493
250677,2641
250678,222
250679,92
250680,7404
250681,101
250682,1704
250683,222
250684,107
250685,47
250686,222
250687,7535
250688,6682
250689,965
250690,298
250691,1023
250692,7400
250693,4061
250694,152
250695,7405
250696,7405
250697,7460
250698,51
250699,222
250700,703
250701,7448
250702,7448
250703,3783
250704,340
250705,222
250706,633
250707,7448
250708,7386
250709,7448
250710,34
250711,7079
250712,7079
250713,2641
250714,7493
250715,7493
250716,2318
250717,7493
250718,7407
250719,4229
250720,51
250721,6776
250722,872
250723,2069
250724,7493
250725,7493
250726,4060
250727,343
250728,58
250729,1704
250730,1712
250731,1713
250732,7479
250733,7405
250734,1704
250735,300
250736,7405
250737,7493
250738,7493
250739,7483
250740,51
250741,7405
250742,51
250743,51
250744,735
250745,214
250746,1726
250747,343
250748,86
250749,682
250750,7543
250751,4061
250752,7323
250753,7516
250754,1714
250755,222
250756,3839
250757,3160
250758,7405
250759,7405
250760,5400
250761,7294
250762,5923
250763,1168
250764,161
250765,561
250766,7685
250767,114
250768,114
250769,7530
250770,7603
250771,240
250772,7589
250773,7550
250774,86
250775,965
250776,222
250777,222
250778,681
250779,703
250780,703
250781,6768
250782,353
250783,121
250784,3182
250785,7533
250786,152
250787,886
250788,7551
250789,219
250790,353
250791,86
250792,3182
250793,970
250794,7557
250795,2069
250796,7306
250797,7204
250798,3884
250799,3182
250800,215
250801,7497
250802,222
250803,130
250804,7616
250805,107
250806,6595
250807,7587
250808,7588
250809,4439
250810,4439
250811,29
250812,561
250813,7593
250814,3459
250815,7565
250816,7601
250817,215
250818,86
250819,6139
250820,1168
250821,7734
250822,7245
250823,114
250824,6379
250825,7520
250826,7528
250827,222
250828,353
250829,1726
250830,4227
250831,222
250832,7548
250833,64
250834,39
250835,7596
250836,1713
250837,395
250838,395
250839,7503
250840,222
250841,353
250842,4439
250843,2816
250844,7504
250845,222
250846,222
250847,173
250848,7568
250849,703
250850,4600
250851,2355
250852,682
250853,86
250854,7565
250855,118
250856,1712
250857,7572
250858,222
250859,222
250860,86
250861,107
250862,395
250863,7574
250864,7500
250865,215
250866,7543
250867,7481
250868,7573
250869,1845
250870,152
250871,906
250872,7730
250873,107
250874,1404
250875,4228
250876,7483
250877,1168
250878,1168
250879,7505
250880,7506
250881,7507
250882,7508
250883,7509
250885,256
250886,7618
250887,7079
250888,1508
250889,1168
250890,7059
250891,27
250892,185
250893,854
250894,7616
250895,7616
250896,114
250897,64
250898,222
250899,7599
250900,2876
250901,1713
250902,1168
250903,222
250904,222
250905,353
250906,45
250907,36
250908,114
250909,36
250910,7603
250911,4229
250912,7590
250913,703
250914,2318
250915,7600
250916,222
250917,7579
250918,7561
250919,7079
250920,86
250921,7550
250922,107
250923,107
250924,7624
250925,114
250926,3182
250927,222
250928,5100
250929,2355
250930,7566
250931,7551
250932,4339
250933,811
250934,114
250935,4439
250936,7591
250937,2741
250938,7183
250939,5920
250940,107
250941,107
250942,152
250943,4439
250944,4439
250945,7702
250946,107
250948,7547
250949,3182
250950,3182
250951,7403
250952,7454
250953,7489
250954,2857
250955,7427
250956,41
250957,74
250958,222
250959,7536
250960,336
250961,6882
250962,7468
250963,7469
250964,7470
250966,1168
250967,7534
250968,3182
250969,336
250970,7471
250971,7486
250972,7476
250973,2318
250974,395
250975,161
250976,149
250977,3182
250978,7458
250979,7442
250980,6882
250981,7548
250982,7552
250983,7040
250984,107
250985,107
250986,222
250987,222
250988,222
250989,7388
250990,7541
250991,7546
250992,223
250993,7493
250995,1523
250996,107
250997,7490
250998,7532
250999,7483
251000,7483
251001,222
251002,5600
251003,70
251004,353
251005,36
251006,969
251007,7564
251008,7549
251009,7548
251010,126
251011,3182
251012,7409
251013,3036
251014,86
251015,7599
251016,7615
251017,809
251018,1712
251019,2856
251020,3182
251021,3182
251022,4759
251024,259
251025,2619
251026,7545
251027,1263
251028,3182
251029,3182
251030,3182
251031,6882
251032,147
251033,7487
251034,5301
251035,7480
251036,3182
251037,3136
251038,7456
251039,19
251041,3182
251042,7533
251044,3182
251045,703
251046,7536
251047,7616
251048,47
251049,86
251050,2377
251051,86
251052,86
251053,86
251054,29
251055,71
251056,784
251057,7465
251058,104
251059,222
251060,7489
251061,556
251062,7487
251063,280
251064,784
251065,74
251066,104
251067,7080
251068,3182
251069,193
251070,3182
251071,7479
251072,681
251073,7537
251074,101
251075,7442
251076,3182
251077,3182
251078,3182
251079,3182
251080,3182
251081,3643
251082,3643
251083,3182
251084,7488
251085,215
251086,7645
251087,395
251088,395
251089,7293
251090,750
251091,161
251092,161
251093,107
251094,969
251095,3643
251096,965
251097,344
251098,90
251099,1168
251100,247
251101,161
251103,7542
251104,7461
251105,679
251106,221
251107,7628
251108,7562
251109,327
251110,271
251111,7872
251112,278
251113,278
251114,239
251115,1713
251116,222
251117,684
251118,3182
251119,3182
251120,51
251121,7478
251122,6299
251123,5043
251124,13
251125,1168
251126,5040
251127,5040
251128,51
251129,1706
251130,34
251131,4060
251132,4061
251133,4371
251134,1523
251135,38
251136,72
251137,7626
251138,47
251139,7575
251140,4439
251141,4059
251142,74
251143,870
251144,7589
251145,4060
251146,104
251147,945
251148,7791
251149,329
251150,1508
251151,28
251152,28
251153,7656
251154,290
251155,7613
251156,17
251157,7652
251158,3860
251159,5160
251160,2756
251161,3445
251162,222
251163,7598
251164,4721
251165,717
251166,3324
251167,5306
251168,2756
251169,13
251170,7581
251171,5440
251172,5680
251173,5720
251174,148
251175,7676
251176,3880
251177,7630
251178,336
251179,278
251180,51
251181,1007
251182,1903
251183,3783
251184,7654
251185,6596
251186,681
251187,278
251188,2899
251189,7723
251190,64
251191,64
251192,143
251193,3860
251194,28
251195,3860
251196,7160
251197,7479
251198,345
251199,247
251200,7651
251201,1168
251202,3884
251203,107
251204,7629
251205,19
251206,321
251207,850
251208,850
251209,4209
251210,7518
251211,3182
251212,3182
251213,1726
251214,3182
251215,3182
251216,7698
251217,6587
251218,107
251219,7636
251220,7622
251221,4041
251222,7713
251223,7723
251224,1168
251225,8
251226,7581
251227,7306
251228,965
251229,7710
251230,850
251231,131
251232,222
251233,222
251234,13
251235,3880
251236,3880
251237,70
251238,7181
251239,7181
251240,7631
251241,7341
251242,7415
251243,7181
251244,336
251245,7584
251246,222
251247,7181
251248,7631
251249,222
251250,255
251251,74
251252,7621
251253,7522
251254,7569
251255,7570
251256,74
251257,784
251258,7079
251259,682
251260,39
251261,3580
251262,3580
251263,74
251264,7641
251265,7293
251266,74
251267,74
251268,795
251269,110
251270,263
251271,351
251272,870
251273,7638
251274,969
251275,255
251276,7531
251277,7637
251278,183
251279,74
251280,7620
251281,263
251282,263
251283,263
251284,263
251285,101
251286,3899
251287,74
251288,74
251289,74
251290,7619
251291,6624
251292,74
251293,870
251294,39
251295,5923
251296,578
251297,7602
251298,4439
251299,7200
251300,186
251301,74
251302,7626
251303,246
251304,7640
251305,4439
251306,107
251307,5040
251308,7606
251309,107
251310,377
251311,107
251312,107
251313,107
251314,7582
251316,1713
251317,107
251318,107
251319,4582
251320,1523
251321,7583
251322,114
251323,114
251324,7592
251325,7631
251326,7631
251327,7631
251328,7631
251329,7792
251330,7792
251331,7792
251332,7792
251333,1712
251334,7792
251335,74
251336,74
251337,7568
251338,7713
251339,7558
251340,74
251341,74
251342,395
251343,2716
251344,5923
251345,222
251346,7580
251347,7306
251348,149
251349,74
251350,74
251351,7571
251352,1903
251353,7559
251354,2657
251355,7306
251356,3324
251357,4229
251358,71
251359,1712
251360,1712
251361,7631
251362,7640
251363,1588
251364,7521
251365,189
251366,7567
251367,7481
251368,74
251369,74
251370,145
251371,4341
251372,395
251373,74
251374,395
251375,395
251376,7483
251377,210
251378,7520
251379,107
251380,107
251381,107
251382,107
251383,750
251384,6587
251385,1167
251386,222
251387,377
251388,177
251389,47
251390,19
251391,222
251392,222
251393,3899
251394,7456
251395,13
251397,131
251398,179
251399,7698
251400,7889
251401,5100
251402,6685
251403,6506
251404,7686
251405,7655
251406,336
251407,336
251408,7650
251409,7783
251410,1346
251411,7648
251412,223
251413,5304
251414,110
251415,7676
251416,70
251417,70
251418,227
251419,19
251420,345
251421,7657
251422,100
251423,28
251424,7891
251425,7646
251426,7616
251427,1604
251428,7653
251429,4490
251430,6942
251432,51
251433,2756
251434,2756
251435,28
251437,5040
251438,867
251439,7712
251440,51
251441,278
251442,277
251443,3880
251444,3880
251445,3138
251446,963
251447,259
251448,7616
251449,7844
251450,7200
251451,222
251452,3881
251453,222
251454,2069
251455,3880
251457,5499
251458,7843
251459,7677
251460,7826
251461,7885
251462,146
251463,7836
251465,3182
251466,7594
251467,19
251468,671
273245,6823
273247,6824
287308,7273
287309,7274
305720,353
311700,7434
316728,5923
324792,7456
325156,104712
326917,19
327042,7606
327273,7561
327382,6685
327931,106652
327932,106654
328009,13
328010,64
329311,107564
330966,4230
330968,4230
330969,4230
336202,112192
336203,112192
336204,112192
336205,112192
336206,112192
336207,112192
336208,112192
336209,112192
336210,112192
336211,112192
336212,112192
336213,112192
336214,112192
336215,112192
336216,112192
336217,112192
336218,112192
336219,112192
336220,112192
336221,112192
336222,112192
336223,112192
336224,112192
336225,112192
336226,112192
336227,112192
336228,112192
336229,112193
336230,112193
336231,112193
336232,112193
336233,112194
336234,112195
336235,112196
336236,112196
336237,112196
336238,112196
336239,112197
336240,112198
336241,112199
336246,112201
336247,112201
336248,112201
336249,112201
336250,112201
336251,112202
336667,101
336806,7305
336820,0
336821,0
336859,4344
336860,107
336861,158
336863,212
336864,107
336865,107
336866,107
336933,0
336937,0
336939,0
336983,112604
336984,112605
336985,112619
337008,5785
337020,112624
337129,886
337158,2876
337205,112773
337224,112786
337247,112605
337248,5785
337251,112795
337252,112795
337253,112797
337255,112798
337258,112797
337268,112802
337270,112803
337275,86
337277,112807
337285,112816
337288,112823
337291,112820
337293,5519
337300,112824
337302,112825
337306,112829
337316,2437
337327,27
337443,7481
337444,112930
337491,112974
337756,39
337838,112570
338193,0
338268,107
338332,107
338372,36
338413,113591
338460,113597
338675,107
338686,4559
338712,74
338719,74
338725,74
338726,113702
338727,113656
338759,113700
338763,113684
338773,113685
338774,113686
338775,113687
338776,113698
338777,113701
338778,113699
338830,10211
338831,10302
338832,113730
338834,113732
338990,113829
339014,39
339048,113863
339074,113887
339104,113915
339262,113954
339263,113955
339269,113958
339272,113958
339274,113961
339276,113963
339277,113962
339279,113965
339282,113966
339283,113967
339292,113970
339293,113971
339295,113973
339296,113975
339297,113974
339298,113958
339299,113977
339302,0
339307,113991
339311,113986
339312,4499
339320,113994
339338,114018
339341,0
339342,114011
339365,0
339366,114022
339367,114024
339374,113700
339375,114028
339377,114027
339379,114029
339381,114031
339384,114032
339394,114101
339395,114102
339402,5445
339409,6919
339410,6919
339413,0
339420,114055
339496,3783
339498,114099
339499,0
339500,36
339504,6859
339508,2519
339509,114109
339542,114134
339544,114135
339547,114138
339552,114141
339553,114140
339554,114142
339556,114350
339558,114351
339562,114146
339564,114157
339584,114159
339604,114175
339623,114192
339624,114293
339626,114195
339659,114217
339670,7481
339676,222
339690,2876
339691,2876
339791,114336
339801,114343
339802,114344
339803,6859
339806,114345
339808,114140
339809,114349
339810,114348
339811,114143
339835,114195
339840,113887
339842,0
339844,6859
